dataset,dataset_desc,dataset_n_samples,dataset_n_dims,run_index,finder_runtime_s,mean_f1,mean_lift_precision,total_regions,per_class,valuable_counts,params_json
wide_classification,Clasificación ancha inspirada en stress tests,240,7,473,1.020599,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 2, ""min_lift_prec"": 1.2, ""min_rel_gain_f1"": 0.02, ""min_support"": 32, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,474,0.994113,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 2, ""min_lift_prec"": 1.2, ""min_rel_gain_f1"": 0.07, ""min_support"": 8, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,475,1.099416,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 2, ""min_lift_prec"": 1.2, ""min_rel_gain_f1"": 0.07, ""min_support"": 16, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,476,0.970069,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 2, ""min_lift_prec"": 1.2, ""min_rel_gain_f1"": 0.07, ""min_support"": 32, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,477,1.039316,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 2, ""min_lift_prec"": 1.2, ""min_rel_gain_f1"": 0.12, ""min_support"": 8, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,478,1.020165,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 2, ""min_lift_prec"": 1.2, ""min_rel_gain_f1"": 0.12, ""min_support"": 16, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,479,1.014768,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 2, ""min_lift_prec"": 1.2, ""min_rel_gain_f1"": 0.12, ""min_support"": 32, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,480,1.053340,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 2, ""min_lift_prec"": 1.6, ""min_rel_gain_f1"": 0.02, ""min_support"": 8, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,481,1.052380,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 2, ""min_lift_prec"": 1.6, ""min_rel_gain_f1"": 0.02, ""min_support"": 16, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,482,1.009346,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 2, ""min_lift_prec"": 1.6, ""min_rel_gain_f1"": 0.02, ""min_support"": 32, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,483,1.105686,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 2, ""min_lift_prec"": 1.6, ""min_rel_gain_f1"": 0.07, ""min_support"": 8, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,484,0.984739,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 2, ""min_lift_prec"": 1.6, ""min_rel_gain_f1"": 0.07, ""min_support"": 16, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,485,1.005488,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 2, ""min_lift_prec"": 1.6, ""min_rel_gain_f1"": 0.07, ""min_support"": 32, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,486,1.016879,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 2, ""min_lift_prec"": 1.6, ""min_rel_gain_f1"": 0.12, ""min_support"": 8, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,487,0.972631,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 2, ""min_lift_prec"": 1.6, ""min_rel_gain_f1"": 0.12, ""min_support"": 16, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,488,1.007999,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 2, ""min_lift_prec"": 1.6, ""min_rel_gain_f1"": 0.12, ""min_support"": 32, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,489,0.977380,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 6, ""min_lift_prec"": 1.0, ""min_rel_gain_f1"": 0.02, ""min_support"": 8, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,490,1.001479,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 6, ""min_lift_prec"": 1.0, ""min_rel_gain_f1"": 0.02, ""min_support"": 16, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,491,1.043360,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 6, ""min_lift_prec"": 1.0, ""min_rel_gain_f1"": 0.02, ""min_support"": 32, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,492,1.149646,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 6, ""min_lift_prec"": 1.0, ""min_rel_gain_f1"": 0.07, ""min_support"": 8, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,493,0.985312,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 6, ""min_lift_prec"": 1.0, ""min_rel_gain_f1"": 0.07, ""min_support"": 16, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,494,1.084903,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 6, ""min_lift_prec"": 1.0, ""min_rel_gain_f1"": 0.07, ""min_support"": 32, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,495,1.208475,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 6, ""min_lift_prec"": 1.0, ""min_rel_gain_f1"": 0.12, ""min_support"": 8, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,496,1.215873,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 6, ""min_lift_prec"": 1.0, ""min_rel_gain_f1"": 0.12, ""min_support"": 16, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,497,1.142772,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 6, ""min_lift_prec"": 1.0, ""min_rel_gain_f1"": 0.12, ""min_support"": 32, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,498,1.274232,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 6, ""min_lift_prec"": 1.2, ""min_rel_gain_f1"": 0.02, ""min_support"": 8, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,499,1.113086,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 6, ""min_lift_prec"": 1.2, ""min_rel_gain_f1"": 0.02, ""min_support"": 16, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,500,0.982030,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 6, ""min_lift_prec"": 1.2, ""min_rel_gain_f1"": 0.02, ""min_support"": 32, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,501,1.070125,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 6, ""min_lift_prec"": 1.2, ""min_rel_gain_f1"": 0.07, ""min_support"": 8, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,502,1.138889,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 6, ""min_lift_prec"": 1.2, ""min_rel_gain_f1"": 0.07, ""min_support"": 16, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,503,1.166508,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 6, ""min_lift_prec"": 1.2, ""min_rel_gain_f1"": 0.07, ""min_support"": 32, ""sample_limit_per_r"": 75}"
wide_classification,Clasificación ancha inspirada en stress tests,240,7,504,1.003798,0.622870,1.565458,12,"{""0"": {""count"": 3, ""mean_f1"": 0.6746945898773532, ""mean_lift_precision"": 1.731800995322284}, ""1"": {""count"": 3, ""mean_f1"": 0.5405910961461994, ""mean_lift_precision"": 1.2660822278896122}, ""2"": {""count"": 3, ""mean_f1"": 0.6533252963627872, ""mean_lift_precision"": 1.6984916559691914}}","{""1"": 12, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{""consider_dims_up_to"": 5, ""max_planes_in_rule"": 1, ""max_planes_per_pair"": 6, ""min_lift_prec"": 1.2, ""min_rel_gain_f1"": 0.12, ""min_support"": 8, ""sample_limit_per_r"": 75}"
